cust_id,province,industry,scope
11994,9,142,8042
11995,15,74,8043
11996,20,236,8044
11997,11,173,8045
11998,24,102,8046
11999,0,66,8047
12000,1,12,8048
12001,0,83,8
12002,13,72,8049
12003,4,43,8
12004,8,110,178
12005,9,439,8
12006,4,43,8050
12007,2,41,8
12008,25,174,8051
12009,9,29,8052
12010,0,14,8053
12011,5,239,8
12012,4,252,8
12013,1,36,8
12014,3,207,8054
12015,26,327,8055
12016,0,24,8056
12017,9,25,8
12018,17,89,8057
12019,19,151,8058
12020,7,110,8
12021,8,257,8059
12022,0,170,8060
12023,4,235,8
12024,0,68,8061
12025,0,130,8062
12026,14,297,8063
12027,8,7,8
12028,12,70,8064
12029,0,56,8065
12030,17,27,8066
12031,2,60,8
12032,5,188,8
12033,4,110,8067
12034,13,61,2148
12035,28,382,8068
12036,14,11,8069
12037,21,8,8
12038,13,223,8070
12039,19,44,8071
12040,0,13,8072
12041,9,159,8073
12042,10,31,8074
12043,18,110,800
12044,4,14,8075
12045,24,94,8
12046,8,41,4881
12047,17,28,8
12048,9,807,8076
12049,13,198,8077
12050,10,132,8078
12051,0,27,8079
12052,0,46,5609
12053,0,56,8080
12054,14,125,8
12055,1,208,8081
12056,12,5,8082
12057,14,8,8083
12058,25,407,8
12059,14,620,8084
12060,7,12,8085
12061,11,17,8086
12062,11,12,8
12063,1,41,8
12064,0,444,6202
12065,4,45,8087
12066,0,111,3850
12067,0,11,8088
12068,25,21,8089
12069,20,46,8090
12070,15,27,8091
12071,4,468,8
12072,13,108,8092
12073,5,514,8093
12074,5,301,8
12075,4,41,8094
12076,17,9,8095
12077,0,6,8
12078,17,187,8096
12079,9,151,8097
12080,0,99,8098
12081,9,328,8
12082,20,329,8
12083,14,70,8099
12084,17,205,8100
12085,8,680,8
12086,1,346,8101
12087,6,7,8102
12088,1,102,8
12089,22,70,8103
12090,17,108,8
12091,13,266,8
12092,17,259,8104
12093,5,151,8105
12094,1,477,8106
12095,20,198,8107
12096,13,102,8
12097,4,41,8108
12098,11,110,8109
12099,11,482,8
12100,20,42,3131
12101,25,610,8110
12102,0,254,200
12103,24,559,8111
12104,17,223,8112
12105,17,686,8113
12106,8,39,8114
12107,0,130,8115
12108,12,131,8
12109,13,94,8116
12110,8,59,8
12111,0,41,8117
12112,4,351,8118
12113,5,99,8
12114,0,410,8
12115,8,80,8119
12116,4,41,8
12117,25,56,8120
12118,4,48,8121
12119,25,98,8122
12120,28,8,8123
12121,8,492,8124
12122,28,388,8125
12123,1,265,8126
12124,14,729,8127
12125,0,42,8128
12126,0,37,8129
12127,20,107,8130
12128,17,217,8131
12129,5,48,8132
12130,7,380,8133
12131,0,107,8134
12132,20,136,8135
12133,0,130,8136
12134,20,298,8
12135,25,828,8137
12136,8,7,8138
12137,15,829,8
12138,8,102,8
12139,13,56,8
12140,7,229,8139
12141,0,130,8140
12142,4,56,8
12143,0,42,178
12144,7,9,8
12145,2,36,8
12146,17,27,2949
12147,16,27,8
12148,5,208,8141
12149,0,418,8
12150,0,83,8142
12151,11,305,8143
12152,24,21,8
12153,10,7,8144
12154,8,52,8145
12155,6,99,8146
12156,23,12,8147
12157,17,159,8148
12158,20,236,915
12159,22,8,8149
12160,15,110,8150
12161,25,12,8151
12162,5,121,8152
12163,5,12,8153
12164,0,102,8154
12165,4,24,8155
12166,8,239,8
12167,17,186,8156
12168,13,108,8
12169,0,130,8
12170,25,830,8157
12171,13,87,8158
12172,9,56,8159
12173,0,146,8160
12174,0,41,8
12175,8,149,8161
12176,20,107,8
12177,4,41,8162
12178,29,274,8163
12179,4,537,8164
12180,17,33,1327
12181,8,11,8165
12182,0,457,8166
12183,9,17,8
12184,14,110,8167
12185,11,807,8168
12186,0,686,8169
12187,14,436,8
12188,0,46,8170
12189,11,322,8171
12190,18,1,8172
12191,4,27,111
12192,0,170,8173
12193,0,250,8174
12194,11,52,8175
12195,5,41,8176
12196,14,71,8
12197,25,43,8
12198,9,60,8
12199,0,134,8177
12200,25,831,8178
12201,12,411,8179
12202,15,356,8180
12203,11,146,8181
12204,8,320,8182
12205,0,395,8183
12206,10,113,8184
12207,24,89,8185
12208,0,56,8
12209,10,110,8186
12210,13,49,8
12211,25,238,151
12212,25,457,8187
12213,27,46,8188
12214,6,21,6780
12215,1,341,8189
12216,11,8,8190
12217,10,65,3846
12218,25,94,4443
12219,4,41,8
12220,30,213,8191
12221,23,45,8192
12222,0,11,8193
12223,29,41,8
12224,13,98,8
12225,0,48,8194
12226,17,486,8
12227,2,7,8195
12228,25,814,8196
12229,5,8,8197
12230,0,42,8198
12231,11,125,8199
12232,24,159,8200
12233,14,101,8201
12234,21,29,8202
12235,5,182,8203
12236,17,86,8204
12237,20,196,8205
12238,8,76,8206
12239,9,195,8207
12240,4,354,8
12241,8,39,8208
12242,0,130,8209
12243,11,27,8
12244,13,832,8210
12245,0,43,8211
12246,7,31,8
12247,13,41,8
12248,8,14,8212
12249,5,74,8213
12250,20,261,381
12251,7,252,8
12252,24,833,8214
12253,15,2,8215
12254,4,113,8
12255,0,14,8
12256,6,388,8216
12257,17,327,8217
12258,2,71,8
12259,8,261,8218
12260,3,114,8219
12261,17,25,5350
12262,24,116,8
12263,13,64,8220
12264,8,110,8221
12265,20,284,8222
12266,1,305,677
12267,8,705,8223
12268,20,249,8224
12269,13,105,8225
12270,8,267,8226
12271,1,29,8227
12272,15,2,8228
12273,8,116,8229
12274,9,61,8230
12275,0,65,8231
12276,4,499,8232
12277,25,10,8233
12278,12,52,8234
12279,8,36,8235
12280,8,316,8236
12281,0,56,8237
12282,0,41,8238
12283,2,99,8
12284,17,750,8239
12285,15,107,8
12286,0,68,8240
12287,7,81,8
12288,28,468,8241
12289,13,168,8242
12290,24,352,8
12291,24,162,8243
12292,2,486,8244
12293,28,199,8245
12294,15,12,1138
12295,25,41,8246
12296,0,61,8247
12297,17,33,8248
12298,9,287,8249
12299,9,11,7505
12300,9,12,8250
12301,28,208,8251
12302,27,62,8
12303,14,74,8252
12304,0,419,8
12305,8,41,1492
12306,17,77,8253
12307,10,113,8254
12308,0,220,8255
12309,0,102,8
12310,7,26,8
12311,13,87,8
12312,1,31,8256
12313,17,80,8257
12314,0,17,8258
12315,1,267,8
12316,2,40,178
12317,0,85,8259
12318,10,24,8260
12319,24,88,8261
12320,1,208,8262
12321,8,80,8
12322,0,46,8
12323,26,41,8263
12324,7,167,8264
12325,0,170,8265
12326,24,318,8
12327,8,17,178
12328,24,62,8266
12329,0,0,8267
12330,11,342,8268
12331,11,41,8269
12332,11,66,8
12333,0,834,8270
12334,7,149,8
12335,25,27,8
12336,17,59,8271
12337,14,56,8272
12338,2,17,8
12339,0,12,8273
12340,10,388,8274
12341,0,12,8275
12342,1,465,8276
12343,12,41,8277
12344,9,81,8
12345,17,258,8278
12346,7,110,7619
12347,17,32,8279
12348,8,26,8
12349,10,41,8
12350,22,125,8
12351,11,353,8280
12352,2,453,8281
12353,11,52,8282
12354,1,524,8283
12355,18,41,8
12356,0,77,8
12357,8,70,8284
12358,17,8,8285
12359,23,421,8286
12360,17,111,8
12361,20,170,8287
12362,8,45,8
12363,0,130,8288
12364,27,236,8
12365,2,294,8
12366,7,94,8
12367,1,62,8
12368,15,131,8289
12369,1,116,2259
12370,27,631,8290
12371,14,3,8291
12372,10,74,8
12373,11,73,8
12374,7,24,8292
12375,20,125,8293
12376,8,7,8
12377,14,7,8
12378,17,258,8294
12379,17,211,8
12380,0,130,8295
12381,25,56,8
12382,13,31,8296
12383,11,45,8297
12384,7,27,8
12385,0,13,8298
12386,8,7,8299
12387,5,94,8300
12388,14,116,8301
12389,8,47,8302
12390,0,605,8303
12391,24,8,253
12392,11,130,8304
12393,8,110,8305
12394,28,378,8306
12395,4,59,8307
12396,1,27,8308
12397,1,102,8309
12398,14,208,8310
12399,12,303,8311
12400,0,494,8312
12401,14,94,8313
12402,17,108,8
12403,24,99,8
12404,30,90,8314
12405,0,7,8315
12406,12,78,8316
12407,3,43,8317
12408,8,835,8
12409,14,13,8318
12410,24,94,8
12411,14,44,8
12412,8,61,8
12413,11,31,8319
12414,0,170,8320
12415,17,27,8321
12416,6,26,8322
12417,5,178,178
12418,17,94,8323
12419,6,12,8
12420,17,31,8
12421,17,123,2477
12422,8,81,8
12423,14,345,8324
12424,0,130,8325
12425,1,208,8326
12426,0,614,8327
12427,8,201,8
12428,0,836,8328
12429,4,27,8329
12430,17,776,8330
12431,28,269,8331
12432,11,81,8332
12433,25,17,8
12434,8,486,8333
12435,1,19,8334
12436,0,10,8
12437,7,99,8
12438,12,12,8
12439,11,131,8335
12440,8,29,8336
12441,0,46,8
12442,22,5,8337
12443,25,5,8338
12444,0,397,2029
12445,21,103,8339
12446,13,27,8340
12447,25,3,8341
12448,17,43,8
12449,5,267,8342
12450,0,217,8343
12451,17,486,8344
12452,17,41,8345
12453,4,164,8346
12454,0,777,8347
12455,20,110,8348
12456,27,8,1548
12457,17,50,8349
12458,17,465,8350
12459,0,102,8351
12460,6,26,8352
12461,8,88,8353
12462,13,65,8354
12463,15,94,8355
12464,27,396,8
12465,27,110,8356
12466,2,43,8357
12467,17,81,8
12468,17,337,8
12469,20,238,8358
12470,5,61,8359
12471,24,92,8360
12472,7,287,8
12473,13,551,8361
12474,18,7,8362
12475,11,322,8363
12476,15,6,8
12477,11,111,8364
12478,22,62,8365
12479,0,420,8366
12480,17,56,8367
12481,8,217,8
12482,8,31,8368
12483,8,36,8369
12484,17,14,8
12485,11,40,8370
12486,13,110,178
12487,30,12,8
12488,23,41,8371
12489,19,44,8372
12490,8,189,8
12491,5,199,8
12492,8,8,8373
12493,17,43,8374
12494,5,287,8375
12495,1,135,8
12496,6,70,8376
12497,18,8,8
12498,11,5,8
12499,12,62,8377
12500,17,116,8
12501,0,56,8378
12502,24,110,8
12503,11,123,8379
12504,7,168,8
12505,0,116,294
12506,8,12,8380
12507,25,79,8
12508,17,486,8381
12509,18,316,8382
12510,17,193,8383
12511,8,327,8384
12512,13,59,8385
12513,25,257,8
12514,0,489,8
12515,0,410,8386
12516,12,7,8387
12517,6,89,8
12518,26,41,8388
12519,25,98,8389
12520,17,41,8390
12521,2,57,8000
12522,20,183,8391
12523,11,41,8
12524,24,274,8392
12525,12,264,8393
12526,25,344,8394
12527,8,50,8395
12528,4,246,8396
12529,0,3,8397
12530,1,70,8398
12531,1,70,8399
12532,3,415,8400
12533,5,269,8401
12534,19,223,8
12535,14,57,8402
12536,24,81,8
12537,5,56,8403
12538,11,114,8
12539,4,206,8404
12540,5,49,8405
12541,1,56,8406
12542,4,110,8407
12543,0,102,8408
12544,4,251,8
12545,14,492,8409
12546,8,198,8
12547,2,453,8
12548,9,142,8
12549,17,60,8
12550,5,252,8
12551,20,369,8
12552,13,32,8410
12553,14,27,8
12554,0,15,8411
12555,4,70,8
12556,23,159,8412
12557,13,12,8413
12558,4,609,8
12559,11,429,8414
12560,0,342,8415
12561,1,59,8416
12562,24,94,8417
12563,0,46,8
12564,11,108,8
12565,11,219,8
12566,4,41,8418
12567,0,109,8
12568,6,189,8419
12569,14,59,8420
12570,2,71,8421
12571,0,56,8422
12572,18,73,8
12573,25,56,8423
12574,9,60,8424
12575,0,390,8425
12576,17,187,8426
12577,0,167,8
12578,17,7,8427
12579,0,5,8428
12580,13,7,8429
12581,14,7,8430
12582,17,61,8
12583,8,81,8431
12584,2,178,8
12585,4,8,8
12586,17,110,8432
12587,8,837,8433
12588,6,120,8
12589,5,125,8
12590,0,162,8434
12591,13,110,8435
12592,30,363,8
12593,8,7,8436
12594,31,37,8
12595,30,477,8437
12596,8,31,8
12597,27,342,8438
12598,20,46,8
12599,13,31,8439
12600,4,838,8440
12601,0,102,8
12602,4,22,8441
12603,24,110,178
12604,28,60,8442
12605,15,2,8443
12606,11,56,8444
12607,24,108,8
12608,0,56,8445
12609,11,56,8
12610,24,58,8446
12611,6,305,4830
12612,8,7,8447
12613,13,108,8448
12614,15,211,8449
12615,24,116,8450
12616,19,141,8
12617,0,4,8451
12618,24,8,8452
12619,14,45,8
12620,0,239,8453
12621,10,108,8454
12622,25,45,8455
12623,17,71,2125
12624,11,7,8456
12625,10,8,8
12626,6,59,8457
12627,4,7,8458
12628,17,634,8459
12629,17,9,8460
12630,10,8,8461
12631,4,7,8462
12632,17,269,8463
12633,5,52,2618
12634,4,56,8
12635,17,196,8464
12636,28,267,8465
12637,5,8,8466
12638,17,33,8
12639,12,41,8
12640,12,11,8467
12641,11,110,8468
12642,1,286,677
12643,14,123,8469
12644,13,108,8470
12645,10,631,8471
12646,11,130,8472
12647,20,344,8473
12648,0,65,8474
12649,0,139,8
12650,2,108,8475
12651,0,52,8
12652,18,575,8476
12653,17,41,8
12654,0,367,8477
12655,4,39,8478
12656,5,31,3318
12657,13,14,5208
12658,11,411,8479
12659,11,130,8
12660,22,26,8480
12661,11,468,8481
12662,0,249,8482
12663,22,7,8
12664,8,27,915
12665,8,99,8483
12666,7,41,8
12667,0,364,8484
12668,9,257,8485
12669,11,159,8486
12670,8,110,8487
12671,0,6,8
12672,28,81,8488
12673,17,222,8489
12674,0,293,8490
12675,22,8,8
12676,1,223,8491
12677,5,238,294
12678,12,12,8492
12679,8,7,8493
12680,8,428,8494
12681,0,461,8495
12682,11,120,8496
12683,14,59,6467
12684,30,32,8
12685,15,613,8497
12686,7,40,178
12687,4,74,8
12688,15,52,8
12689,4,41,8498
12690,7,707,8499
12691,0,247,8500
12692,25,486,8501
12693,11,110,6662
12694,23,662,8502
12695,2,141,8503
12696,14,269,8504
12697,22,41,8505
12698,8,19,8506
12699,4,60,8
12700,9,27,2390
12701,14,108,8507
12702,25,110,8508
12703,5,10,8509
12704,0,130,8510
12705,11,174,8
12706,25,110,178
12707,0,17,8511
12708,0,102,8512
12709,11,130,8
12710,17,688,8513
12711,20,46,8514
12712,17,800,8515
12713,0,2,8516
12714,2,110,8
12715,21,29,8517
12716,9,9,8518
12717,25,110,8519
12718,17,182,8520
12719,7,12,8
12720,17,727,8521
12721,5,110,8522
12722,17,217,8523
12723,0,2,8
12724,0,73,8
12725,0,457,8524
12726,20,224,8525
12727,13,66,8
12728,11,31,8
12729,9,27,328
12730,25,192,8526
12731,14,47,8527
12732,7,114,8528
12733,0,130,8529
12734,8,839,8530
12735,20,281,8531
12736,0,49,8532
12737,11,322,8
12738,20,170,8
12739,23,32,8533
12740,8,7,8534
12741,11,12,8535
12742,9,55,8
12743,0,52,8536
12744,27,0,8
12745,13,45,8537
12746,8,110,8538
12747,30,383,8
12748,8,116,6375
12749,28,60,8539
12750,14,61,8540
12751,24,426,8
12752,8,287,8541
12753,4,267,8542
12754,0,11,8543
12755,25,61,8544
12756,8,5,8545
12757,13,824,8546
12758,0,128,8547
12759,20,234,8548
12760,25,111,8549
12761,25,177,8550
12762,7,580,8551
12763,11,278,8552
12764,0,600,2284
12765,30,18,8
12766,28,41,8553
12767,5,201,8554
12768,2,61,587
12769,0,56,8555
12770,0,109,8556
12771,14,66,8557
12772,4,59,4500
12773,25,41,8558
12774,17,8,8559
12775,0,17,8560
12776,1,524,8561
12777,19,53,8
12778,20,651,8562
12779,25,270,8
12780,17,133,8
12781,8,94,8563
12782,0,110,8564
12783,4,182,8565
12784,24,36,8566
12785,24,122,8567
12786,11,99,8
12787,17,205,8568
12788,4,195,8
12789,10,8,8569
12790,25,141,8570
12791,28,81,8571
12792,0,56,8572
12793,21,17,8573
12794,25,14,8
12795,0,552,8574
12796,0,130,8575
12797,4,39,8
12798,0,173,8576
12799,11,121,8577
12800,0,522,8
12801,2,7,8578
12802,4,254,8579
12803,13,23,8580
12804,24,412,8
12805,23,47,8581
12806,25,270,8582
12807,25,206,8583
12808,0,139,8584
12809,10,3,8
12810,27,11,8
12811,26,141,8
12812,24,41,8585
12813,8,561,8586
12814,12,41,8587
12815,7,261,8
12816,12,61,8
12817,8,52,8588
12818,24,99,8
12819,23,219,8589
12820,0,7,8590
12821,8,311,8591
12822,1,50,8592
12823,7,103,8593
12824,2,275,8594
12825,7,41,8
12826,7,55,8084
12827,0,596,8595
12828,26,1,8
12829,14,393,8596
12830,28,145,8597
12831,0,397,8598
12832,11,181,8599
12833,11,41,8
12834,12,381,8600
12835,24,46,8
12836,11,76,8
12837,8,207,8
12838,8,105,8601
12839,10,679,8602
12840,12,178,4313
12841,1,43,8603
12842,5,425,8
12843,28,173,8604
12844,10,8,331
12845,11,108,8605
12846,13,103,8606
12847,0,56,8
12848,25,240,8607
12849,0,840,8608
12850,24,105,8
12851,8,841,8609
12852,17,25,8610
12853,0,130,8611
12854,17,3,8612
12855,8,9,8613
12856,0,434,8614
12857,0,52,8
12858,25,27,8
12859,14,73,8615
12860,24,110,8
12861,4,327,8616
12862,12,3,8
12863,11,337,8617
12864,0,303,5854
12865,7,56,8618
12866,13,294,8619
12867,1,842,8
12868,4,108,8
12869,26,110,8620
12870,5,47,8621
12871,26,425,8
12872,17,45,8622
12873,19,60,8623
12874,13,45,8624
12875,14,56,8625
12876,4,539,8626
12877,3,99,8
12878,17,261,8627
12879,5,739,3795
12880,19,314,8628
12881,4,66,8
12882,9,500,8629
12883,8,305,8630
12884,0,168,8631
12885,9,44,8632
12886,0,138,8633
12887,14,260,8634
12888,2,61,8
12889,4,9,8635
12890,18,152,8
12891,25,25,8636
12892,0,435,8637
12893,0,109,8638
12894,25,41,8
12895,23,145,8639
12896,17,14,8
12897,2,8,8640
12898,28,56,8641
12899,10,298,8642
12900,1,211,8
12901,4,208,8643
12902,29,142,4259
12903,17,267,8644
12904,0,843,8
12905,7,14,8
12906,1,56,8645
12907,25,25,8
12908,17,233,6653
12909,24,411,8646
12910,1,249,8
12911,17,41,8647
12912,5,45,8648
12913,11,390,8649
12914,7,11,8
12915,4,196,8650
12916,13,66,8651
12917,10,697,8652
12918,7,116,8653
12919,17,40,8654
12920,0,31,8655
12921,7,366,8656
12922,5,27,8
12923,13,111,8
12924,8,25,8657
12925,14,8,8658
12926,24,388,8659
12927,10,209,7527
12928,11,264,8660
12929,0,434,8661
12930,9,89,8662
12931,9,41,8663
12932,20,59,8
12933,8,421,8
12934,1,61,8664
12935,5,291,8
12936,14,178,8
12937,1,1,8665
12938,20,667,8
12939,11,201,8666
12940,14,159,8667
12941,7,178,356
12942,21,198,8
12943,0,364,8668
12944,0,228,8
12945,22,52,8669
12946,4,254,8
12947,6,110,178
12948,0,87,8
12949,5,8,8670
12950,0,176,8671
12951,11,61,8
12952,8,316,8672
12953,17,175,8673
12954,5,29,5995
12955,4,41,8674
12956,17,388,8675
12957,2,60,8676
12958,24,305,8677
12959,8,99,8678
12960,5,66,8
12961,0,94,8679
12962,24,388,8
12963,0,249,8680
12964,13,496,8681
12965,8,27,328
12966,0,43,8682
12967,17,62,8683
12968,13,66,8684
12969,10,265,8
12970,0,178,8685
12971,6,388,8686
12972,1,580,8687
12973,25,8,8
12974,7,525,8
12975,22,110,8
12976,4,92,8688
12977,14,327,8689
12978,8,23,8690
12979,27,46,8
12980,17,120,8
12981,4,198,8691
12982,0,320,8692
12983,8,19,3520
12984,0,66,8693
12985,13,587,8
12986,1,112,8694
12987,4,191,8695
12988,11,8,3429
12989,7,52,1138
12990,8,486,8696
12991,18,19,8697
12992,0,111,8698
12993,10,3,8699
12994,10,99,8700
12995,25,687,8
12996,0,31,8701
12997,22,8,8
12998,17,182,8
12999,10,27,8702
13000,5,131,8703
13001,5,617,8
13002,0,620,8704
13003,7,294,1401
13004,25,5,8705
13005,8,844,8706
13006,17,62,8707
13007,11,12,8708
13008,10,8,8709
13009,10,8,8710
13010,15,3,8
13011,8,70,8711
13012,10,13,8712
13013,19,94,8713
13014,9,11,8714
13015,11,110,8715
13016,4,12,8
13017,0,42,178
13018,25,12,8
13019,14,24,8716
13020,24,8,782
13021,8,19,5953
13022,4,221,8717
13023,17,40,8
13024,17,49,8718
13025,15,61,8719
13026,6,110,178
13027,0,31,8720
13028,1,75,8721
13029,22,89,8722
13030,8,31,8
13031,8,10,8723
13032,0,61,8724
13033,24,327,8725
13034,0,65,8726
13035,0,298,8727
13036,25,31,8728
13037,8,29,8729
13038,25,110,8
13039,22,56,8730
13040,24,12,1138
13041,0,61,8731
13042,13,486,8732
13043,17,845,8
13044,1,170,8733
13045,5,9,8
13046,9,61,8
13047,26,274,8
13048,11,62,8734
13049,4,59,8735
13050,10,685,8736
13051,2,110,178
13052,15,846,8737
13053,0,613,8738
13054,13,12,8739
13055,14,41,8740
13056,10,356,8741
13057,4,40,8
13058,9,180,8742
13059,0,210,8743
13060,5,41,1633
13061,20,34,8744
13062,6,110,8745
13063,10,3,8746
13064,24,267,8747
13065,0,847,8748
13066,17,261,8749
13067,11,848,8750
13068,5,24,8
13069,21,8,3429
13070,25,340,8
13071,0,66,730
13072,11,27,8
13073,28,354,8
13074,13,230,8751
13075,0,71,8752
13076,14,486,8696
13077,4,1,8753
13078,11,55,8
13079,21,208,8754
13080,5,61,8755
13081,7,27,8756
13082,11,99,8757
13083,14,45,8758
13084,0,107,8759
13085,17,666,8
13086,10,61,8760
13087,0,14,8761
13088,9,2,8762
13089,0,130,8763
13090,11,739,8764
13091,8,1,8765
13092,15,61,8766
13093,8,121,8767
13094,15,17,15
13095,13,1,8768
13096,1,8,8
13097,23,40,8769
13098,7,39,8
13099,24,95,8770
13100,12,11,8771
13101,1,381,8772
13102,10,27,8
13103,7,7,8
13104,14,32,8773
13105,28,151,8
13106,7,56,8
13107,0,123,8
13108,17,44,8774
13109,11,434,8
13110,19,849,8
13111,4,70,8775
13112,14,195,8776
13113,0,439,8777
13114,13,178,178
13115,8,81,8778
13116,4,217,8779
13117,0,170,8780
13118,17,123,8781
13119,10,49,8782
13120,17,123,8783
13121,0,115,8784
13122,0,114,8785
13123,27,850,8
13124,17,527,8
13125,5,27,8786
13126,0,462,8787
13127,24,301,8788
13128,28,113,8789
13129,7,17,8
13130,4,231,8790
13131,26,346,8
13132,21,164,8
13133,1,8,8791
13134,2,217,8792
13135,9,108,8793
13136,11,31,8794
13137,14,8,8795
13138,0,378,8796
13139,8,111,8797
13140,5,31,8798
13141,24,5,8
13142,21,111,8799
13143,17,685,8
13144,17,351,8800
13145,9,123,8801
13146,14,110,8
13147,27,8,8
13148,5,267,8
13149,13,9,934
13150,4,49,8
13151,0,110,7079
13152,0,228,8802
13153,22,25,8803
13154,3,80,8804
13155,17,3,8
13156,8,62,8805
13157,1,66,8
13158,1,141,8806
13159,26,89,8
13160,4,29,8807
13161,21,609,8808
13162,0,102,8809
13163,17,379,8810
13164,14,52,1361
13165,20,2,8811
13166,5,110,8
13167,9,39,8812
13168,0,392,8
13169,0,2,8813
13170,25,327,8814
13171,17,66,730
13172,5,294,8815
13173,0,59,8816
13174,17,99,8817
13175,0,412,8818
13176,11,98,8819
13177,13,32,8820
13178,0,56,8
13179,10,43,8821
13180,0,189,8822
13181,13,121,8
13182,24,110,8823
13183,0,31,8
13184,4,14,595
13185,7,52,8824
13186,28,618,8825
13187,19,60,8826
13188,4,14,8827
13189,10,65,8828
13190,0,109,8829
13191,0,312,8
13192,0,410,8830
13193,12,44,8831
13194,0,56,8832
13195,8,129,8
13196,25,47,8
13197,4,53,8833
13198,1,110,7564
13199,8,486,8834
13200,1,851,8835
13201,7,110,8
13202,25,382,8836
13203,17,852,8837
13204,8,98,8
13205,20,24,8838
13206,17,532,8839
13207,24,809,8840
13208,17,775,8841
13209,17,123,8842
13210,17,235,8843
13211,9,52,8
13212,14,92,8
13213,13,25,8844
13214,14,27,8845
13215,21,8,8846
13216,4,32,8
13217,14,94,8
13218,0,2,8847
13219,8,41,8848
13220,9,87,8849
13221,5,8,8850
13222,14,15,8
13223,6,8,8
13224,17,15,8851
13225,17,304,8852
13226,17,110,8853
13227,5,25,8854
13228,14,61,8855
13229,8,57,8856
13230,8,382,8857
13231,11,289,8858
13232,4,17,178
13233,19,44,8859
13234,2,76,8860
13235,8,27,8861
13236,14,110,8
13237,17,341,8862
13238,8,7,8
13239,9,72,8863
13240,0,342,8864
13241,11,61,8865
13242,7,118,4101
13243,4,178,8
13244,0,228,8866
13245,6,120,8867
13246,5,14,8
13247,7,110,8868
13248,25,118,8869
13249,0,236,8870
13250,2,11,8871
13251,0,102,8872
13252,26,110,8873
13253,6,48,8
13254,19,60,8874
13255,13,14,8875
13256,25,17,15
13257,20,42,8
13258,5,40,8876
13259,7,27,8
13260,0,176,8
13261,0,853,8877
13262,6,145,8878
13263,17,267,8
13264,6,122,8879
13265,0,178,8880
13266,6,61,8881
13267,2,41,8882
13268,8,267,8883
13269,17,7,8
13270,5,41,8884
13271,5,59,8885
13272,0,241,8
13273,5,12,8
13274,25,8,8886
13275,8,261,223
13276,17,10,8887
13277,25,486,8888
13278,0,73,8889
13279,9,130,8890
13280,8,116,8891
13281,0,135,8892
13282,11,159,8893
13283,0,414,8
13284,9,7,8
13285,8,295,8
13286,17,222,8894
13287,1,8,8895
13288,7,26,8
13289,15,459,8896
13290,10,14,111
13291,17,41,8072
13292,17,174,3463
13293,5,56,8897
13294,0,41,8898
13295,17,390,4375
13296,0,249,8899
13297,9,697,8900
13298,0,267,8901
13299,17,7,8902
13300,21,44,8903
13301,4,59,8
13302,5,525,8904
13303,25,89,8905
13304,2,131,8906
13305,24,496,8907
13306,0,68,8908
13307,24,99,3429
13308,0,522,8909
13309,24,664,8
13310,0,59,8
13311,13,155,8910
13312,20,524,8911
13313,15,11,8912
13314,27,295,8913
13315,24,70,8914
13316,0,148,8915
13317,25,854,8916
13318,20,588,8917
13319,15,41,8918
13320,0,99,8919
13321,17,98,8920
13322,28,265,8921
13323,0,46,8922
13324,11,89,8
13325,24,684,8923
13326,11,28,8924
13327,11,159,8925
13328,0,339,8926
13329,7,110,8
13330,28,27,8927
13331,4,167,8928
13332,10,99,8929
13333,28,56,8930
13334,4,7,8
13335,14,99,8931
13336,25,48,8
13337,4,50,8932
13338,5,221,8933
13339,29,12,8
13340,7,8,8
13341,0,444,8934
13342,17,41,8935
13343,21,88,8936
13344,24,122,8937
13345,0,66,8
13346,1,110,8938
13347,17,855,8939
13348,15,41,8940
13349,17,60,8
13350,3,61,8941
13351,25,146,8942
13352,14,248,8
13353,11,168,8
13354,28,60,8
13355,24,5,8943
13356,11,27,7909
13357,0,419,8
13358,1,381,8944
13359,4,41,8
13360,13,208,8945
13361,17,8,2653
13362,24,99,8946
13363,1,50,8947
13364,11,108,8948
13365,6,47,8949
13366,0,46,1138
13367,0,89,8950
13368,17,99,8951
13369,18,110,8952
13370,0,61,8
13371,1,110,356
13372,17,14,8953
13373,28,354,8
13374,7,614,8954
13375,13,3,8
13376,9,47,8955
13377,17,125,8956
13378,15,249,8
13379,4,56,8957
13380,24,581,8958
13381,1,856,8959
13382,8,342,8960
13383,8,99,8
13384,20,719,8961
13385,0,279,8962
13386,24,41,8
13387,25,8,8963
13388,26,5,8
13389,6,122,8
13390,4,12,8964
13391,0,110,8965
13392,13,123,8966
13393,0,434,8967
13394,0,599,8968
13395,11,267,8
13396,24,110,178
13397,25,61,8
13398,25,9,8969
13399,0,56,8970
13400,14,56,8971
13401,8,486,8972
13402,11,7,8
13403,7,61,8
13404,1,66,8973
13405,13,27,8974
13406,0,65,8975
13407,9,257,8976
13408,0,210,8977
13409,27,756,8978
13410,8,254,8979
13411,4,15,8980
13412,4,76,8981
13413,0,423,8982
13414,17,3,8983
13415,5,108,8984
13416,12,94,8985
13417,12,43,8986
13418,10,12,8987
13419,26,70,8988
13420,24,119,8989
13421,24,12,908
13422,17,857,8990
13423,17,110,178
13424,7,235,8991
13425,5,363,8992
13426,1,9,8993
13427,0,858,8994
13428,11,12,8995
13429,0,38,8996
13430,24,122,8997
13431,11,123,8998
13432,10,65,8
13433,5,486,8999
13434,25,61,8
