cust_id,date_1,query_1,query_2,query_3,query_4,query_5,query_6
13187,7483,11,2,1,0,1,0
13188,7412,11,3,0,0,0,0
13189,7656,53,8,2,0,2,0
13190,7634,53,8,0,0,0,0
13191,7411,11,3,0,0,0,0
13192,7362,23,2,0,0,0,0
13193,7586,11,2,3,0,3,0
13194,7503,11,2,1,0,1,0
13195,7536,12,2,2,0,2,0
13196,7505,11,3,0,0,0,0
13197,7728,11,2,1,0,1,0
13198,7469,11,2,0,0,0,0
13199,7596,11,2,1,0,1,0
13200,7369,11,3,0,0,0,0
13201,7403,11,2,1,0,1,0
13202,7709,51,2,1,0,1,0
13203,7579,24,2,0,0,0,0
13204,7487,51,2,0,0,0,0
13205,7684,11,2,3,0,3,0
13206,7466,51,2,1,0,1,0
13207,7635,53,8,1,0,1,0
13208,7408,11,2,0,0,0,0
13209,7647,12,2,0,0,0,0
13210,7458,11,2,2,0,2,0
13211,7255,11,3,2,1,2,1
13212,7247,11,2,0,0,0,0
13213,7481,53,2,2,0,2,0
13214,7274,11,2,0,0,0,0
13215,7571,11,2,3,0,3,0
13216,7087,11,2,0,0,0,0
13217,7179,11,2,0,0,0,0
13218,7257,11,2,0,0,0,0
13219,7494,53,2,1,0,1,0
13220,7664,11,3,2,1,2,1
13221,7667,11,2,1,0,1,0
13222,7575,11,2,0,0,0,0
13223,7549,24,2,1,0,1,0
13224,7524,11,2,0,0,0,0
13225,7651,53,8,0,0,0,0
13226,7501,11,2,1,0,1,0
13227,6929,24,2,0,0,0,0
13228,7677,53,8,0,0,0,0
13229,7480,11,2,2,0,2,0
13230,7434,11,3,0,0,0,0
13231,7525,53,2,2,1,2,1
13232,7695,11,3,0,1,0,1
13233,7700,11,3,1,1,1,1
13234,7606,11,3,0,1,0,1
13235,7391,53,2,0,0,0,0
13236,7281,11,3,0,0,0,0
13237,7480,11,2,0,0,0,0
13238,7522,51,2,2,0,2,0
13239,7557,24,2,0,0,0,0
13240,7465,11,2,0,0,0,0
13241,7639,11,3,0,0,0,0
13242,7649,11,2,1,0,1,0
13243,7477,11,2,1,0,1,0
13244,7594,11,3,0,1,0,1
13245,7500,11,2,0,0,0,0
13246,7540,11,3,0,1,0,1
13247,7503,21,2,0,0,0,0
13248,7291,11,3,0,0,0,0
13249,7611,11,2,1,0,1,0
13250,7636,51,2,1,0,1,0
13251,7703,11,2,1,0,1,0
13252,7646,11,2,0,0,0,0
13253,7656,51,2,1,0,1,0
13254,7620,53,8,2,1,2,1
13255,7732,11,3,0,2,0,2
13256,7582,11,3,0,0,0,0
13257,7312,11,2,0,0,0,0
13258,7676,11,2,3,0,3,0
13259,6949,11,3,0,0,0,0
13260,7302,51,2,0,0,0,0
13261,7511,53,2,1,0,1,0
13262,7739,53,8,1,0,1,0
13263,7157,11,2,0,0,0,0
13264,7924,11,2,0,0,0,0
13265,7687,51,2,3,0,3,0
13266,7691,51,2,2,0,2,0
13267,7488,51,2,2,0,2,0
13268,7486,11,2,0,0,0,0
13269,7181,11,2,0,0,0,0
13270,7750,51,2,1,0,1,0
13271,7716,11,2,1,0,1,0
13272,7181,11,2,1,1,1,1
13273,7698,53,8,0,0,0,0
13274,7470,11,2,0,0,0,0
13275,7437,51,2,0,0,0,0
13276,7400,53,2,0,0,0,0
13277,7214,24,2,0,0,0,0
13278,7666,53,8,8,0,8,0
13279,7592,53,8,0,0,0,0
13280,7449,53,2,0,0,0,0
13281,7135,11,2,0,0,0,0
13282,6949,11,3,0,0,0,0
13283,7562,11,2,0,0,0,0
13284,7574,53,8,0,0,0,0
13285,7475,12,2,0,0,0,0
13286,7250,11,2,0,0,0,0
13287,7760,11,2,1,0,1,0
13288,7262,11,2,0,0,0,0
13289,7533,53,2,1,0,1,0
13290,7464,11,2,0,0,0,0
13291,7459,11,8,0,0,0,0
13292,7612,11,2,1,0,1,0
13293,7673,53,8,0,0,0,0
13294,7555,51,2,0,0,0,0
13295,7647,11,2,1,0,1,0
13296,7460,11,3,0,1,0,1
13297,7498,11,2,0,0,0,0
13298,7719,53,8,0,0,0,0
13299,7723,53,8,0,0,0,0
13300,7577,11,2,4,0,4,0
13301,7473,11,3,1,1,1,1
13302,7680,11,2,1,0,1,0
13303,7659,53,8,0,0,0,0
13304,7582,11,2,0,0,0,0
13305,7579,53,8,0,0,0,0
13306,7360,11,2,0,0,0,0
13307,,,,0,0,0,0
13308,7379,11,2,1,0,1,0
13309,7946,51,2,0,0,0,0
13310,7297,11,3,0,0,0,0
13311,7487,53,8,4,0,4,0
13312,7740,11,2,1,0,1,0
13313,7607,11,2,0,0,0,0
13314,7472,51,2,0,0,0,0
13315,7403,53,2,0,0,0,0
13316,7642,53,8,0,1,0,1
13317,7481,11,8,0,0,0,0
13318,7477,11,8,0,0,0,0
13319,7628,11,2,1,0,1,0
13320,7401,53,8,0,0,0,0
13321,7585,11,3,0,0,0,0
13322,7473,11,3,0,1,0,1
13323,7108,53,2,0,0,0,0
13324,7297,11,3,0,0,0,0
13325,7455,11,2,0,0,0,0
13326,7481,11,3,0,0,0,0
13327,7509,11,2,0,0,0,0
13328,7141,12,8,0,0,0,0
13329,7177,12,2,0,0,0,0
13330,7527,51,2,1,0,1,0
13331,7222,11,2,0,0,0,0
13332,7578,11,2,0,0,0,0
13333,7614,11,2,0,0,0,0
13334,7534,11,2,3,0,3,0
13335,7433,24,2,0,0,0,0
13336,7551,11,2,0,0,0,0
13337,7659,51,2,1,1,1,1
13338,7652,51,2,2,1,2,1
13339,7317,11,2,0,0,0,0
13340,7179,11,2,1,0,1,0
13341,7505,11,2,2,0,3,0
13342,7625,53,8,0,0,0,0
13343,7421,11,2,0,0,0,0
13344,7682,51,2,1,0,1,0
13345,7168,11,2,0,0,0,0
13346,7897,53,8,0,0,0,0
13347,7502,11,2,2,1,2,1
13348,7628,53,8,0,0,0,0
13349,7470,11,8,0,0,0,0
13350,7448,51,2,1,0,1,0
13351,7406,11,2,0,0,0,0
13352,7432,11,2,0,0,0,0
13353,7100,11,2,0,0,0,0
13354,7650,53,8,0,0,0,0
13355,7562,11,2,0,0,0,0
13356,7622,11,2,0,0,0,0
13357,7603,11,2,1,0,1,0
13358,7596,11,2,2,0,2,0
13359,7357,11,3,0,1,0,1
13360,7423,51,2,0,0,0,0
13361,7569,11,8,0,0,0,0
13362,7463,11,2,0,0,0,0
13363,7499,11,3,0,1,0,1
13364,7589,51,2,2,0,2,0
13365,7437,11,3,0,0,0,0
13366,7597,53,8,0,0,0,0
13367,7414,11,2,0,0,0,0
13368,7477,11,2,0,0,0,0
13369,7555,11,2,0,0,0,0
13370,7507,11,2,0,0,0,0
13371,,,,0,0,0,0
13372,7187,11,3,0,0,0,0
13373,7315,51,2,3,0,3,0
13374,7186,24,2,0,0,0,0
13375,7218,11,2,0,0,0,0
13376,7361,53,2,0,0,0,0
13377,7573,11,2,0,0,0,0
13378,7176,11,2,2,0,2,0
13379,7469,11,3,0,0,0,0
13380,7654,53,8,1,0,1,0
13381,7192,11,2,0,0,0,0
13382,7485,11,2,1,0,1,0
13383,7241,11,3,0,0,0,0
13384,7472,11,2,1,0,1,0
13385,7534,11,2,0,0,0,0
13386,7234,11,2,0,0,0,0
13387,7495,11,2,0,0,0,0
13388,7289,11,2,1,0,1,0
13389,7220,11,2,0,0,0,0
13390,7660,11,2,1,0,2,0
13391,7737,24,2,3,0,5,0
13392,7500,11,3,0,1,0,1
13393,7366,24,2,0,0,0,0
13394,7683,53,8,0,1,0,1
13395,7492,11,2,0,0,0,0
13396,7628,51,2,1,0,1,0
13397,7140,11,2,0,0,0,0
13398,7491,11,2,5,0,5,0
13399,7434,11,2,0,0,0,0
13400,7610,11,2,0,0,0,0
13401,7460,11,2,0,0,0,0
13402,7179,11,3,0,1,0,1
13403,7465,11,3,0,0,0,0
13404,7676,53,8,0,0,0,0
13405,7633,11,2,0,0,0,0
13406,7467,11,3,2,2,2,2
13407,7471,53,2,0,0,0,0
13408,7632,11,2,1,0,1,0
13409,7474,11,2,1,0,1,0
13410,7485,53,2,1,0,1,0
13411,7402,11,3,0,0,0,0
13412,7320,11,2,0,0,0,0
13413,7410,11,2,0,0,0,0
13414,7478,51,2,1,0,1,0
13415,7703,11,2,0,0,0,0
13416,7275,11,2,0,0,0,0
13417,7493,11,2,0,0,0,0
13418,7660,11,2,1,0,1,0
13419,7533,11,2,0,0,0,0
13420,7746,11,2,3,1,3,1
13421,7471,11,2,2,0,2,0
13422,7650,12,8,0,0,0,0
13423,7983,11,2,2,0,2,0
13424,7242,11,2,0,0,0,0
13425,7614,53,8,2,1,2,1
13426,7480,53,2,3,0,3,0
13427,7474,11,2,0,0,0,0
13428,7386,11,2,2,0,2,0
13429,7484,11,2,0,0,0,0
13430,7662,11,2,1,0,1,0
13431,7478,11,2,2,0,2,0
13432,7186,11,2,1,0,1,0
13433,7599,11,3,0,0,0,0
13434,7541,53,2,1,0,1,0
13435,7260,11,2,0,0,0,0
13436,7502,11,2,1,0,1,0
13437,7507,53,2,0,0,0,0
13438,7471,12,2,0,0,0,0
13439,7546,11,3,0,1,0,1
13440,7554,53,2,0,0,0,0
13441,7522,11,2,4,0,4,0
13442,7304,11,2,0,0,0,0
13443,7611,11,3,0,0,0,0
13444,7570,11,2,0,0,0,0
13445,7596,11,2,0,0,0,0
13446,7421,11,2,0,0,0,0
13447,7747,11,2,2,1,2,1
13448,7629,11,2,2,0,2,0
13449,7691,11,2,1,0,1,0
13450,7444,11,3,0,0,0,0
13451,7656,53,8,0,0,0,0
13452,7526,11,2,1,0,1,0
13453,7447,11,3,0,0,0,0
13454,7463,11,2,1,0,1,0
13455,7503,11,3,1,1,1,1
13456,7494,11,2,2,0,2,0
13457,7920,11,2,0,0,0,0
13458,7345,11,2,0,0,0,0
13459,6837,11,3,0,0,0,0
13460,7542,11,2,0,0,0,0
13461,7726,53,8,0,0,0,0
13462,7632,11,2,1,0,1,0
13463,7342,24,2,2,1,2,2
13464,7301,11,2,1,0,3,0
13465,7500,53,2,0,0,0,0
13466,7448,11,2,0,0,0,0
13467,7515,11,2,1,0,1,0
13468,7495,11,2,0,0,0,0
13469,7370,11,2,1,0,1,0
13470,7317,11,3,0,0,0,0
13471,7640,51,2,1,0,1,0
13472,7388,11,3,0,0,0,0
13473,7178,11,2,1,0,1,0
13474,7275,11,2,0,0,0,0
13475,7683,53,8,0,0,0,0
13476,7116,11,2,0,0,0,0
13477,7318,51,2,1,0,1,0
13478,7711,11,2,0,0,0,0
13479,7478,11,2,0,0,0,0
13480,7483,11,2,2,0,2,0
13481,7492,11,2,1,0,1,0
13482,7415,11,3,0,0,0,0
13483,7653,11,2,3,0,3,0
13484,7410,11,2,0,0,0,0
13485,7636,11,3,0,0,0,0
13486,7450,11,3,0,0,0,0
13487,7381,11,2,0,0,0,0
13488,7305,11,2,0,0,0,0
13489,7178,11,3,0,0,0,0
13490,7621,53,8,1,0,1,0
13491,7256,53,2,1,0,1,0
13492,7502,11,2,1,0,1,0
13493,7729,53,8,1,0,1,0
13494,7970,11,2,2,0,2,0
13495,7480,11,2,0,0,0,0
13496,7464,11,2,1,0,1,0
13497,7192,11,3,1,1,1,1
13498,7632,11,2,1,2,1,2
13499,7655,53,8,0,0,0,0
13500,7605,11,8,0,0,0,0
13501,7166,11,3,0,0,0,0
13502,7410,12,2,0,0,0,0
13503,7314,11,2,0,0,0,0
13504,7438,11,2,0,0,0,0
13505,7446,11,2,2,0,2,0
13506,7621,11,2,1,0,1,0
13507,7499,11,2,0,0,0,0
13508,7644,53,8,0,0,0,0
13509,7740,11,2,2,0,2,0
13510,7340,11,3,0,1,0,1
13511,7421,11,2,0,0,0,0
13512,7265,11,2,1,0,1,0
13513,7642,11,2,1,0,1,0
13514,7740,11,2,3,0,3,0
13515,7345,11,2,1,0,1,0
13516,7464,24,2,1,0,1,0
13517,7474,11,3,0,4,0,4
13518,7636,53,8,0,0,0,0
13519,7213,23,2,0,0,0,0
13520,7604,11,2,2,1,2,1
13521,7512,11,2,0,0,0,0
13522,6836,11,3,0,0,0,0
13523,7348,53,2,2,2,2,2
13524,7695,11,2,1,0,1,0
13525,7468,24,2,1,0,1,0
13526,7579,53,8,0,0,0,0
13527,7635,11,2,1,0,1,0
13528,7321,51,2,3,0,3,0
13529,6790,11,2,0,0,0,0
13530,7557,11,2,0,0,0,0
13531,7744,24,2,2,0,2,0
13532,7433,11,2,0,0,0,0
13533,7648,53,8,0,0,0,0
13534,7643,53,8,0,1,0,1
13535,7466,51,2,0,0,0,0
13536,7262,11,2,1,0,1,0
13537,7205,11,2,0,0,0,0
13538,7600,53,8,0,0,0,0
13539,7649,11,2,2,0,2,0
13540,7541,11,2,1,1,1,1
13541,7652,51,2,1,0,1,0
13542,7352,11,2,2,0,2,0
13543,7332,24,2,0,0,0,0
13544,7683,11,2,1,0,1,0
13545,7375,11,3,0,0,0,0
13546,7205,11,3,0,0,0,0
13547,7810,51,2,1,0,1,0
13548,7206,11,2,0,0,0,0
13549,7610,11,2,3,0,3,0
13550,7698,11,2,2,0,2,0
13551,7757,11,2,1,0,1,0
13552,7613,24,2,3,1,3,1
13553,7528,11,3,0,1,0,1
13554,7492,11,3,0,1,0,1
13555,7450,53,2,0,0,0,0
13556,7030,11,2,0,0,0,0
13557,7726,53,8,0,0,0,0
13558,7422,11,2,1,0,1,0
13559,7577,11,2,0,0,0,0
13560,7484,11,2,2,1,3,1
13561,6877,21,2,0,0,0,0
13562,7606,51,2,1,0,1,0
13563,7459,11,2,1,0,1,0
13564,7449,11,2,0,0,0,0
13565,7496,11,2,2,0,2,0
13566,6861,24,2,0,0,0,0
13567,7597,53,8,0,0,0,0
13568,7754,11,2,1,0,1,0
13569,7535,51,2,1,0,1,0
13570,7551,12,8,0,0,0,0
13571,7581,53,8,0,0,0,0
13572,7508,53,2,1,0,1,0
13573,7187,11,2,1,0,1,0
13574,7281,11,2,1,0,1,0
13575,7176,24,2,0,0,0,0
13576,7690,11,2,3,0,3,0
13577,7658,11,2,1,0,1,0
13578,7205,11,3,0,0,0,0
13579,7544,11,2,0,0,0,0
13580,7402,51,2,0,0,0,0
13581,7661,53,8,0,0,0,0
13582,7456,53,2,1,0,1,0
13583,7538,53,2,1,0,1,0
13584,7232,11,3,0,0,0,0
13585,7480,11,3,0,0,0,0
13586,7497,11,2,1,0,1,0
13587,7641,11,2,2,1,2,1
13588,7214,11,2,0,0,0,0
13589,7682,11,2,0,0,0,0
13590,7472,11,2,0,0,0,0
13591,7323,11,2,0,0,0,0
13592,7530,12,2,2,0,2,0
13593,7596,53,8,0,0,0,0
13594,7434,11,2,0,0,0,0
13595,7494,11,2,0,0,0,0
13596,7768,24,2,1,0,1,0
13597,7456,11,8,0,0,0,0
13598,7631,11,2,0,0,0,0
13599,7464,11,2,1,0,1,0
13600,7181,11,2,0,0,0,0
13601,7441,11,3,0,0,0,0
13602,7557,11,2,2,0,2,0
13603,7094,11,2,0,0,0,0
13604,7969,11,2,1,0,1,0
13605,7179,11,3,3,2,3,2
13606,7486,53,2,4,0,4,0
13607,6820,11,3,0,0,0,0
13608,7641,11,3,0,0,0,0
13609,7612,11,2,0,0,0,0
13610,7558,11,2,0,0,0,0
13611,7280,11,2,0,0,0,0
13612,7109,11,2,0,0,0,0
13613,7314,11,2,2,0,2,0
13614,7398,11,2,0,0,0,0
13615,7492,11,2,3,0,3,0
13616,6927,11,2,0,0,0,0
13617,7648,11,2,2,0,2,0
13618,7410,11,2,0,0,0,0
13619,7651,53,8,0,0,0,0
13620,7341,24,2,0,0,0,0
13621,7636,11,2,0,0,0,0
13622,6930,11,2,0,0,0,0
13623,7345,11,2,1,0,2,0
13624,7691,53,8,0,0,0,0
13625,7494,11,3,1,1,1,1
13626,7579,11,2,0,0,0,0
13627,7393,11,3,0,0,0,0
13628,7607,51,2,1,0,1,0
13629,7738,11,2,2,0,2,0
13630,7538,12,2,0,0,0,0
13631,7642,53,8,1,0,1,0
13632,7648,11,2,1,1,1,1
13633,7655,11,8,1,1,1,1
13634,7684,11,2,0,0,0,0
13635,7534,11,3,0,0,0,0
13636,7715,11,2,1,0,1,0
13637,7694,53,8,0,0,0,0
13638,7155,11,2,0,0,0,0
13639,7573,11,2,0,0,0,0
13640,7592,11,3,0,1,0,1
13641,7661,53,8,0,0,0,0
13642,7386,11,2,0,0,0,0
13643,7507,11,2,0,0,0,0
13644,7470,11,2,2,0,2,0
13645,7659,11,2,2,0,2,0
13646,7339,53,2,0,0,0,0
13647,7436,11,2,0,0,0,0
13648,7324,11,2,0,0,0,0
13649,7465,11,2,1,0,1,0
13650,7499,11,2,2,0,2,0
13651,7474,11,2,0,0,0,0
13652,7652,53,8,3,0,3,0
13653,7516,11,2,0,0,0,0
13654,7002,51,2,0,0,0,0
13655,7460,11,2,0,0,0,0
13656,7193,53,2,2,0,2,0
13657,7473,11,2,1,0,1,0
13658,7672,53,8,0,0,0,0
13659,7619,11,2,1,0,1,0
13660,7484,11,3,0,0,0,0
13661,7449,11,2,0,0,0,0
13662,7479,11,2,0,0,0,0
13663,7173,11,2,1,0,1,0
13664,7663,11,2,2,0,2,0
13665,7554,11,2,0,0,0,0
13666,7269,11,2,0,0,0,0
13667,7610,11,2,0,0,0,0
13668,7284,11,2,2,0,2,0
13669,7584,11,2,0,0,0,0
13670,7170,11,3,0,0,0,0
13671,7331,11,2,0,0,0,0
13672,7499,53,2,0,0,0,0
13673,7526,11,2,1,0,1,0
13674,7649,11,2,1,0,1,0
13675,7498,11,2,1,0,1,0
13676,7654,11,3,0,1,0,1
13677,7549,11,2,1,0,1,0
13678,7515,11,2,0,0,0,0
13679,7407,11,2,0,0,0,0
13680,7475,11,2,0,0,0,0
13681,7178,11,2,1,0,1,0
13682,7265,53,2,2,0,2,0
13683,6906,11,2,0,0,0,0
13684,7494,11,3,0,0,0,0
13685,7431,11,2,0,0,0,0
13686,7492,11,2,1,0,1,0
13687,7507,53,2,2,0,2,0
13688,7451,11,2,0,0,0,0
13689,7532,51,2,1,0,1,0
13690,7266,11,3,0,0,0,0
13691,7508,53,2,1,0,1,0
13692,7618,51,2,1,0,1,0
13693,7198,11,2,2,1,2,1
13694,7631,53,8,1,1,1,1
13695,7702,11,2,0,0,0,0
13696,7479,11,3,0,0,0,0
13697,7396,11,2,0,0,0,0
13698,7596,11,3,0,0,0,0
13699,7631,23,2,0,0,0,0
13700,7488,11,2,0,0,0,0
13701,7165,11,2,1,0,1,0
13702,7736,11,2,1,0,1,0
13703,7495,11,2,1,0,1,0
13704,7353,51,2,0,0,0,0
13705,7556,11,2,0,0,0,0
13706,7648,53,8,0,0,0,0
13707,7584,11,2,1,0,1,0
13708,7523,11,2,3,0,3,0
13709,7474,11,2,2,0,2,0
13710,7308,11,2,0,0,0,0
13711,7210,11,2,2,0,2,0
13712,7405,11,2,0,0,0,0
13713,7648,23,2,1,0,1,0
13714,7528,11,2,2,1,2,1
13715,7150,11,2,0,0,0,0
13716,7464,11,2,3,0,3,0
13717,7407,51,2,0,0,0,0
13718,7508,11,2,0,0,0,0
13719,7984,11,2,1,0,1,0
13720,7286,53,2,2,0,2,0
13721,7513,11,2,1,0,1,0
13722,7146,24,2,0,0,0,0
13723,7632,53,8,1,0,1,0
13724,7373,11,2,0,0,0,0
13725,7660,11,2,1,0,1,0
13726,7176,11,3,1,1,1,1
13727,7614,11,2,1,0,1,0
13728,7170,11,2,0,0,0,0
13729,7477,11,2,1,0,1,0
13730,7295,11,3,0,0,0,0
13731,7725,24,2,3,0,3,0
13732,7734,53,8,0,0,0,0
13734,7643,53,8,1,0,2,0
13735,6822,11,3,0,0,0,0
13736,7382,11,3,0,0,0,0
13737,7396,11,2,1,0,1,0
13738,7389,53,2,0,0,0,0
13739,7495,11,2,1,0,1,0
13740,7753,24,2,1,0,1,0
13741,7695,11,2,1,0,2,0
13742,7138,11,3,0,0,0,0
13743,7726,24,2,1,0,1,0
13744,7649,51,2,1,0,1,0
13745,7226,11,2,0,0,0,0
13746,7294,11,3,0,0,0,0
13747,7516,11,2,1,0,1,0
13748,7614,53,8,0,0,0,0
13749,7580,53,8,2,0,2,0
13750,7508,11,2,1,0,1,0
13751,7599,11,3,0,0,0,0
13752,7656,24,2,1,0,1,0
13753,7384,11,3,0,0,0,0
13754,7737,11,2,1,0,1,0
13755,7478,11,2,0,0,0,0
13756,7326,11,2,1,0,1,0
13757,7386,11,2,0,0,0,0
13758,7652,11,3,3,1,3,1
13759,7214,11,3,0,1,0,1
13760,7498,51,2,1,0,1,0
13761,7409,53,2,3,0,3,0
13762,7134,51,2,0,0,0,0
13763,7375,11,2,2,0,2,0
13764,7677,11,2,2,0,2,0
13765,7319,11,2,0,0,0,0
13766,7553,11,2,0,0,0,0
13767,7514,11,2,1,1,3,1
13768,7483,11,3,0,1,0,1
13769,7187,11,2,1,0,1,0
13770,7683,53,8,1,0,1,0
13771,7163,11,2,1,0,1,0
13772,7276,11,2,1,0,1,0
13773,7530,53,2,1,1,1,1
13774,7473,11,2,3,0,3,0
13775,7451,11,2,0,0,0,0
13776,7547,11,2,0,0,0,0
13777,7355,11,2,2,0,2,0
13778,7348,11,3,0,0,0,0
13779,7463,51,2,0,0,0,0
13780,7297,11,2,1,0,1,0
13781,7505,11,2,1,0,1,0
13782,7186,11,2,1,0,1,0
13783,7393,11,3,0,0,0,0
13784,7421,11,2,0,0,0,0
13785,7457,11,2,0,0,0,0
13786,7544,11,3,0,0,0,0
13787,7646,51,2,1,0,1,0
13788,7407,11,2,1,0,1,0
13789,7188,11,2,0,0,0,0
13790,7012,11,3,0,0,0,0
13791,7449,11,3,0,0,0,0
13792,7627,11,3,0,0,0,0
13793,7484,11,8,0,0,0,0
13794,7471,11,3,0,1,0,1
13795,7487,11,8,0,0,0,0
13796,7193,11,3,1,1,1,1
13797,7443,11,2,3,0,3,0
13798,7599,11,2,3,1,3,1
13799,7485,11,2,1,0,1,0
13800,7412,11,2,0,0,0,0
13801,7593,11,2,1,0,1,0
13802,7652,11,2,3,0,4,0
13803,7665,11,3,1,1,1,1
13804,7509,11,2,0,0,0,0
13805,7678,11,3,0,2,0,2
13806,7528,24,2,3,0,3,0
13807,7417,11,2,0,0,0,0
13808,7498,11,2,3,0,4,0
13809,7177,11,2,1,0,1,0
13810,7163,11,3,0,0,0,0
13811,7348,11,2,0,0,0,0
13812,7469,11,2,1,0,1,0
13813,7344,11,2,1,0,1,0
13814,7186,11,2,1,0,1,0
13815,7485,11,3,0,1,0,1
13816,7650,53,8,0,0,0,0
13817,7429,11,2,0,0,0,0
13818,7274,11,3,0,0,0,0
13819,7620,11,2,2,0,2,0
13820,7221,11,3,0,0,0,0
13821,7452,11,2,0,0,0,0
13822,7728,11,3,0,0,0,0
13823,7624,24,2,1,0,1,0
13824,7521,11,3,0,0,0,0
13825,7430,53,2,0,0,0,0
13826,7509,11,3,0,1,0,1
13827,7171,11,2,1,0,1,0
13828,7670,11,2,1,0,1,0
13829,7514,24,2,1,0,1,0
13830,7754,24,2,3,1,3,1
13831,7530,51,2,0,0,0,0
13832,7696,53,8,0,0,0,0
13833,7355,11,3,1,1,1,1
13834,7628,11,2,0,0,0,0
13835,7366,11,2,1,0,1,0
13836,7594,53,8,0,0,0,0
13837,7576,11,2,0,0,0,0
13838,7263,11,2,0,0,0,0
13839,7478,51,2,3,0,4,0
13840,7732,11,3,0,1,0,1
13841,7483,11,3,0,0,0,0
13842,7472,11,2,2,0,3,0
13843,7456,11,3,0,0,0,0
13844,7437,11,2,0,0,0,0
13845,7354,11,2,0,0,0,0
13846,7686,53,8,0,0,0,0
13847,7655,11,2,1,0,1,0
13848,7147,11,2,0,0,0,0
13849,7296,11,2,0,0,0,0
13850,7536,11,3,0,1,0,1
13851,7678,53,8,0,0,0,0
13852,7400,11,2,0,0,0,0
13853,7269,11,2,0,0,0,0
13854,7419,11,2,0,0,0,0
13855,7162,53,2,0,0,0,0
13856,7217,11,2,0,0,0,0
13857,7346,24,2,0,0,0,0
13858,7606,11,2,1,0,1,0
13859,7331,11,3,0,0,0,0
13860,7542,11,2,2,0,2,0
13861,7679,11,2,1,0,1,0
13862,7643,53,8,0,0,0,0
13863,7323,51,2,1,0,1,0
13864,7739,51,2,3,0,3,0
13865,7624,53,8,0,0,0,0
13866,7526,11,2,1,0,1,0
13867,7685,11,2,0,0,0,0
13868,7658,53,8,0,0,0,0
13869,7666,53,8,2,0,2,0
13870,7611,53,8,0,0,0,0
13871,7641,53,8,2,0,2,0
13872,7559,11,2,0,0,0,0
13873,7327,51,2,1,0,1,0
13874,7662,11,3,0,1,0,1
13875,7460,11,3,0,0,0,0
13876,7662,11,2,2,0,2,0
13877,7158,12,2,1,0,1,0
13878,7124,11,2,0,0,0,0
13879,7418,11,3,0,0,0,0
13880,7494,15,3,0,1,0,1
13881,7375,11,2,2,1,2,1
13882,7592,11,2,0,0,0,0
13883,7728,11,2,2,0,2,0
13884,7620,11,2,0,0,0,0
13885,7623,11,2,0,0,0,0
13886,7101,11,3,0,0,0,0
13887,7380,53,8,0,0,0,0
13888,7523,11,2,0,0,0,0
13889,7615,53,8,1,0,1,0
13890,7667,53,8,0,0,0,0
13891,7687,11,2,2,0,2,0
13892,7500,11,8,0,0,0,0
13893,7324,11,3,0,0,0,0
13894,7643,11,3,0,1,0,1
13895,7450,11,2,0,0,0,0
13896,7480,11,2,2,0,2,0
13897,7315,11,2,0,0,0,0
13898,7172,11,2,1,0,1,0
13899,7340,11,2,1,0,1,0
13900,7625,11,2,2,2,2,2
13901,7677,53,8,0,0,0,0
13902,7450,11,3,0,1,0,1
13903,7480,24,2,0,0,0,0
13904,7743,11,2,3,0,3,0
13905,7158,11,2,1,0,1,0
13906,7479,11,8,0,0,0,0
13907,7557,11,2,1,0,1,0
13908,7356,24,2,0,0,0,0
13909,7498,15,2,0,0,0,0
13910,7421,51,2,0,0,0,0
13911,7508,11,2,0,0,0,0
13912,7331,11,2,1,0,1,0
13913,7180,11,2,0,0,0,0
13914,7478,11,3,1,1,1,1
13915,7522,11,2,1,0,2,0
13916,7390,11,2,0,0,0,0
13917,7691,12,2,0,0,0,0
13918,7538,53,2,1,0,1,0
13919,7487,11,3,0,1,0,1
13920,7506,11,3,0,0,0,0
13921,7248,11,3,0,0,0,0
13922,7363,53,2,0,0,0,0
13923,7283,11,2,1,0,1,0
13924,7635,11,2,1,0,1,0
13925,7419,53,2,0,0,0,0
13926,7714,11,3,0,0,0,0
13927,7689,51,2,1,0,1,0
13928,7677,11,3,0,0,0,0
13929,7579,51,2,0,0,0,0
13930,7418,53,8,0,0,0,0
13931,7359,11,2,0,0,0,0
13932,7689,11,2,1,0,1,0
13933,7653,11,3,1,1,1,1
13934,7501,11,2,0,0,0,0
13935,6820,11,3,0,0,0,0
13936,7376,12,2,0,0,0,0
13937,7467,53,2,1,1,1,1
13938,7318,11,2,0,0,0,0
13939,7259,11,2,2,1,2,1
13940,7630,23,2,0,0,0,0
13941,7652,11,2,3,0,5,0
13942,7325,11,2,2,0,3,0
13943,7279,11,2,0,0,0,0
13944,7467,11,2,2,0,2,0
13945,7646,53,8,2,0,2,0
13946,7616,11,2,0,0,0,0
13947,7524,11,2,2,0,2,0
13948,7429,11,8,0,0,0,0
13949,7483,51,2,1,0,1,0
13950,7257,11,2,0,0,0,0
13951,7514,11,3,0,1,0,1
13952,7495,11,2,1,0,1,0
13953,7261,11,2,0,0,0,0
13954,6864,11,3,0,0,0,0
13955,7485,11,2,1,0,1,0
13956,7488,51,2,1,0,1,0
13957,7480,53,2,1,0,1,0
13958,7658,11,2,0,0,0,0
13959,7319,11,2,0,0,0,0
13960,7631,11,3,0,2,0,2
13961,7380,11,2,1,0,1,0
13962,7324,24,2,0,0,0,0
13963,7557,53,2,1,0,1,0
