cust_id,basic_1,basic_2,basic_3
15036,41,1.0,40.0
15037,34,1.0,20.0
15038,32,1.0,20.0
15039,31,1.0,90.0
15040,49,1.0,30.0
15041,44,1.0,30.0
15042,36,1.0,20.0
15043,26,1.0,30.0
15044,38,1.0,91.0
15045,39,1.0,40.0
15046,45,2.0,40.0
15047,47,2.0,40.0
15048,39,1.0,30.0
15049,51,1.0,30.0
15050,52,2.0,91.0
15051,32,1.0,99.0
15052,40,1.0,30.0
15053,32,1.0,40.0
15054,40,1.0,60.0
15055,46,2.0,20.0
15056,46,1.0,30.0
15057,34,1.0,30.0
15058,30,1.0,30.0
15059,33,1.0,40.0
15060,48,1.0,91.0
15061,42,1.0,60.0
15062,45,1.0,91.0
15063,51,1.0,40.0
15064,47,2.0,91.0
15065,37,2.0,20.0
15066,53,1.0,20.0
15067,50,1.0,91.0
15068,39,2.0,30.0
15069,35,1.0,30.0
15070,56,2.0,91.0
15071,56,1.0,20.0
15072,29,1.0,20.0
15073,43,2.0,40.0
15074,39,1.0,20.0
15075,40,1.0,99.0
15076,46,2.0,60.0
15077,37,2.0,60.0
15078,33,2.0,60.0
15079,48,1.0,60.0
15080,36,1.0,30.0
15081,30,1.0,91.0
15082,38,2.0,30.0
15083,52,1.0,60.0
15084,50,1.0,60.0
15085,40,2.0,60.0
15086,36,1.0,99.0
15087,31,1.0,40.0
15088,41,1.0,30.0
15089,31,1.0,99.0
15090,49,2.0,60.0
15091,56,1.0,20.0
15092,47,2.0,30.0
15093,32,1.0,30.0
15094,44,2.0,30.0
15095,50,1.0,60.0
15096,30,1.0,30.0
15097,53,2.0,40.0
15098,40,1.0,20.0
15099,38,1.0,91.0
15100,38,1.0,
15101,36,1.0,30.0
15102,47,1.0,60.0
15103,34,1.0,60.0
15104,45,1.0,99.0
15105,47,2.0,40.0
15106,44,2.0,30.0
15107,43,2.0,60.0
15108,52,1.0,60.0
15109,35,1.0,30.0
15110,52,2.0,90.0
15111,33,1.0,60.0
15112,50,2.0,20.0
15113,35,1.0,40.0
15114,39,2.0,60.0
15115,39,1.0,99.0
15116,46,1.0,91.0
15117,37,2.0,60.0
15118,36,1.0,60.0
15119,48,2.0,60.0
15120,33,2.0,60.0
15121,43,1.0,10.0
15122,31,1.0,20.0
15123,37,2.0,60.0
15124,33,1.0,20.0
15125,43,2.0,30.0
15126,41,1.0,91.0
15127,36,1.0,40.0
15128,29,1.0,30.0
15129,29,1.0,30.0
15130,34,2.0,30.0
15131,60,1.0,30.0
15132,35,1.0,30.0
15133,47,1.0,91.0
15134,39,1.0,99.0
15135,34,1.0,20.0
15136,59,1.0,30.0
15137,39,2.0,30.0
15138,33,1.0,30.0
15139,36,2.0,30.0
15140,43,1.0,10.0
15141,35,1.0,30.0
15142,49,2.0,40.0
15143,46,1.0,30.0
15144,39,1.0,99.0
15145,37,1.0,30.0
15146,49,1.0,60.0
15147,28,1.0,60.0
15148,52,1.0,60.0
15149,40,1.0,40.0
15150,33,2.0,99.0
15151,49,1.0,60.0
15152,53,2.0,40.0
15153,52,2.0,30.0
15154,35,1.0,99.0
15155,52,1.0,91.0
15156,44,1.0,60.0
15157,36,2.0,60.0
15158,55,1.0,30.0
15159,36,1.0,40.0
15160,40,1.0,30.0
15161,47,2.0,91.0
15162,33,2.0,20.0
15163,35,1.0,91.0
15164,41,2.0,30.0
15165,35,2.0,20.0
15166,53,2.0,91.0
15167,33,1.0,30.0
15168,54,1.0,60.0
15169,44,1.0,91.0
15170,52,1.0,60.0
15171,49,2.0,91.0
15172,44,2.0,60.0
15173,54,1.0,99.0
15174,54,1.0,91.0
15175,44,1.0,40.0
15176,45,1.0,30.0
15177,48,2.0,60.0
15178,34,1.0,30.0
15179,56,1.0,60.0
15180,43,1.0,20.0
15181,33,2.0,30.0
15182,29,2.0,20.0
15183,37,1.0,60.0
15184,38,1.0,30.0
15185,55,1.0,40.0
15186,39,1.0,60.0
15187,36,1.0,30.0
15188,54,1.0,60.0
15189,32,1.0,91.0
15190,30,1.0,60.0
15191,52,1.0,40.0
15192,38,2.0,40.0
15193,37,1.0,20.0
15194,32,1.0,20.0
15195,49,1.0,40.0
15196,37,1.0,20.0
15197,52,1.0,10.0
15198,36,1.0,99.0
15199,42,1.0,30.0
15200,51,2.0,30.0
15201,41,1.0,99.0
15202,44,1.0,20.0
15203,41,1.0,99.0
15204,38,1.0,30.0
15205,57,1.0,40.0
15206,43,2.0,30.0
15207,47,1.0,60.0
15208,59,2.0,30.0
15209,55,2.0,40.0
15210,57,1.0,60.0
15211,41,2.0,91.0
15212,30,1.0,20.0
15213,33,2.0,30.0
15214,35,1.0,30.0
15215,40,2.0,91.0
15216,31,1.0,30.0
15217,33,2.0,30.0
15218,35,1.0,20.0
15219,39,1.0,60.0
15220,52,1.0,40.0
15221,31,1.0,60.0
15222,35,1.0,20.0
15223,43,1.0,60.0
15224,34,1.0,20.0
15225,54,2.0,99.0
15226,33,2.0,30.0
15227,35,1.0,40.0
15228,51,2.0,60.0
15229,39,1.0,20.0
15230,37,1.0,30.0
15231,46,1.0,91.0
15232,45,2.0,60.0
15233,44,1.0,30.0
15234,46,2.0,40.0
15235,33,1.0,20.0
15236,35,1.0,30.0
15237,28,1.0,60.0
15238,43,1.0,20.0
15239,40,2.0,30.0
15240,34,1.0,91.0
15241,47,1.0,60.0
15242,34,1.0,
15243,25,1.0,60.0
15244,49,1.0,40.0
15245,51,1.0,90.0
15246,28,1.0,20.0
15247,45,1.0,30.0
15248,40,1.0,20.0
15249,38,1.0,60.0
15250,46,1.0,30.0
15251,35,1.0,20.0
15252,33,1.0,30.0
15253,40,2.0,30.0
15254,50,1.0,40.0
15255,36,1.0,60.0
15256,46,1.0,20.0
15257,35,1.0,20.0
15258,33,1.0,30.0
15259,42,1.0,30.0
15260,40,2.0,60.0
15261,51,1.0,40.0
15262,39,1.0,30.0
15263,26,1.0,30.0
15264,31,1.0,91.0
15265,50,1.0,20.0
15266,47,1.0,91.0
15267,39,1.0,30.0
15268,43,1.0,60.0
15269,35,1.0,20.0
15270,51,1.0,60.0
15271,36,2.0,60.0
15272,46,1.0,30.0
15273,40,1.0,60.0
15274,44,1.0,60.0
15275,34,1.0,30.0
15276,41,1.0,20.0
15277,38,1.0,60.0
15278,52,2.0,20.0
15279,48,1.0,90.0
15280,36,1.0,20.0
15281,43,1.0,60.0
15282,50,1.0,60.0
15283,41,1.0,30.0
15284,31,1.0,99.0
15285,34,1.0,20.0
15286,43,1.0,60.0
15287,45,1.0,99.0
15288,52,2.0,91.0
15289,50,1.0,20.0
15290,30,1.0,60.0
15291,52,2.0,99.0
15292,46,2.0,30.0
15293,28,1.0,60.0
15294,35,2.0,30.0
15295,44,1.0,30.0
15296,34,1.0,30.0
15297,36,2.0,20.0
15298,44,1.0,91.0
15299,55,1.0,60.0
15300,55,1.0,20.0
15301,37,1.0,10.0
15302,47,1.0,60.0
15303,42,1.0,30.0
15304,40,1.0,30.0
15305,32,2.0,60.0
15306,41,2.0,40.0
15307,34,1.0,30.0
15308,36,1.0,40.0
15309,34,1.0,20.0
15310,46,1.0,60.0
15311,37,1.0,20.0
15312,44,2.0,20.0
15313,52,1.0,20.0
15314,35,2.0,30.0
15315,50,1.0,60.0
15316,48,2.0,40.0
15317,35,1.0,30.0
15318,36,1.0,30.0
15319,28,2.0,20.0
15320,38,1.0,20.0
15321,49,1.0,30.0
15322,36,1.0,20.0
15323,45,1.0,91.0
15324,24,2.0,40.0
15325,55,1.0,99.0
15326,48,1.0,91.0
15327,52,1.0,91.0
15328,36,2.0,30.0
15329,38,2.0,91.0
15330,49,1.0,91.0
15331,38,1.0,30.0
15332,36,2.0,91.0
15333,40,1.0,30.0
15334,41,1.0,60.0
15335,39,1.0,30.0
15336,50,2.0,60.0
15337,46,1.0,91.0
15338,38,1.0,30.0
15339,45,2.0,40.0
15340,36,1.0,20.0
15341,28,1.0,20.0
15342,50,1.0,40.0
15343,49,2.0,30.0
15344,49,1.0,60.0
15345,47,1.0,20.0
15346,33,1.0,91.0
15347,45,1.0,99.0
15348,36,1.0,30.0
15349,38,1.0,60.0
15350,41,1.0,30.0
15351,45,1.0,60.0
15352,45,2.0,99.0
15353,42,1.0,30.0
15354,35,2.0,30.0
15355,41,1.0,40.0
15356,39,2.0,60.0
15357,46,1.0,99.0
15358,37,1.0,20.0
15359,34,1.0,30.0
15360,37,1.0,60.0
15361,38,2.0,30.0
15362,41,1.0,30.0
15363,53,1.0,60.0
15364,27,1.0,60.0
15365,34,1.0,20.0
15366,34,2.0,30.0
15367,47,2.0,30.0
15368,50,1.0,10.0
15369,49,1.0,20.0
15370,42,1.0,30.0
15371,51,1.0,60.0
15372,51,1.0,30.0
15373,40,1.0,20.0
15374,42,2.0,
15375,52,1.0,99.0
15376,52,1.0,60.0
15377,52,1.0,99.0
15378,51,1.0,60.0
15379,41,1.0,30.0
15380,50,2.0,99.0
15381,30,1.0,30.0
15382,46,1.0,20.0
15383,53,1.0,20.0
15384,47,1.0,99.0
15385,24,1.0,60.0
15386,48,1.0,60.0
15387,37,1.0,99.0
15388,44,2.0,40.0
15389,43,2.0,20.0
15390,25,1.0,30.0
15391,25,1.0,20.0
15392,48,1.0,40.0
15393,47,2.0,60.0
15394,43,1.0,30.0
15395,51,1.0,30.0
15396,51,1.0,20.0
15397,38,1.0,99.0
15398,44,1.0,20.0
15399,44,2.0,60.0
15400,52,1.0,91.0
15401,32,1.0,40.0
15402,34,2.0,30.0
15403,40,2.0,30.0
15404,39,1.0,30.0
15405,43,2.0,30.0
15406,43,1.0,99.0
15407,29,1.0,40.0
15408,56,1.0,40.0
15409,39,1.0,40.0
15410,54,1.0,99.0
15411,35,1.0,60.0
15412,35,2.0,60.0
15413,52,2.0,30.0
15414,42,1.0,20.0
15415,43,1.0,60.0
15416,39,1.0,60.0
15417,37,1.0,30.0
15418,47,1.0,60.0
15419,31,1.0,30.0
15420,44,1.0,99.0
15421,33,1.0,99.0
15422,37,1.0,99.0
15423,57,1.0,60.0
15424,56,2.0,20.0
15425,32,1.0,20.0
15426,57,1.0,30.0
15427,29,1.0,99.0
15428,31,1.0,30.0
15429,37,1.0,30.0
15430,39,2.0,99.0
15431,33,2.0,91.0
15432,31,2.0,30.0
15433,54,1.0,30.0
15434,30,1.0,20.0
15435,43,1.0,99.0
15436,48,1.0,60.0
15437,38,2.0,30.0
15438,57,1.0,60.0
15439,37,1.0,30.0
15440,46,1.0,60.0
15441,52,1.0,10.0
15442,39,1.0,30.0
15443,52,2.0,40.0
15444,31,1.0,30.0
15445,34,1.0,20.0
15446,41,1.0,20.0
15447,38,1.0,40.0
15448,41,1.0,60.0
15449,54,2.0,60.0
15450,51,1.0,40.0
15451,34,1.0,30.0
15452,38,1.0,30.0
15453,40,2.0,40.0
15454,46,1.0,91.0
15455,42,2.0,99.0
15456,45,2.0,30.0
15457,36,1.0,30.0
15458,36,1.0,30.0
15459,34,2.0,99.0
15460,41,2.0,40.0
15461,35,1.0,30.0
15462,29,2.0,20.0
15463,42,1.0,30.0
15464,48,1.0,91.0
15465,56,1.0,60.0
15466,39,1.0,60.0
15467,43,1.0,20.0
15468,56,1.0,60.0
15469,36,1.0,30.0
15470,53,1.0,99.0
15471,40,2.0,20.0
15472,43,1.0,60.0
15473,38,2.0,99.0
15474,48,2.0,91.0
15475,37,2.0,60.0
15476,37,1.0,20.0
15477,38,2.0,30.0
15478,52,1.0,40.0
15479,47,1.0,91.0
15480,38,1.0,20.0
15481,51,2.0,30.0
15482,53,1.0,60.0
15483,56,1.0,30.0
15484,37,2.0,40.0
15485,37,1.0,30.0
15486,50,2.0,60.0
15487,35,1.0,20.0
15488,46,2.0,
15489,44,1.0,91.0
15490,45,1.0,91.0
15491,40,1.0,30.0
15492,46,2.0,30.0
15493,56,1.0,40.0
15494,52,2.0,30.0
15495,55,1.0,91.0
15496,29,2.0,40.0
15497,51,1.0,30.0
15498,46,1.0,30.0
15499,34,1.0,20.0
15500,39,2.0,99.0
15501,40,1.0,91.0
15502,45,1.0,30.0
15503,31,1.0,30.0
15504,48,1.0,20.0
15505,51,1.0,99.0
15506,37,1.0,40.0
15507,51,1.0,30.0
15508,33,1.0,60.0
15509,33,1.0,30.0
15510,56,1.0,91.0
15511,41,1.0,40.0
15512,35,1.0,20.0
15513,30,2.0,40.0
15514,33,2.0,30.0
15515,34,1.0,30.0
15516,37,1.0,99.0
15517,36,1.0,20.0
15518,38,1.0,40.0
15519,34,1.0,91.0
15520,38,1.0,20.0
15521,33,2.0,
15522,45,1.0,40.0
15523,39,1.0,30.0
15524,36,2.0,20.0
15525,33,1.0,30.0
15526,38,2.0,20.0
15527,41,1.0,20.0
15528,35,1.0,
15529,35,2.0,60.0
15530,45,1.0,30.0
15531,50,1.0,30.0
15532,41,1.0,99.0
15533,38,1.0,10.0
15534,45,2.0,99.0
15535,43,1.0,91.0
15536,49,1.0,30.0
15537,55,1.0,20.0
15538,26,2.0,30.0
15539,48,1.0,91.0
15540,30,1.0,30.0
15541,34,2.0,30.0
15542,43,1.0,30.0
15543,51,1.0,91.0
15544,41,2.0,60.0
15545,44,1.0,20.0
15546,32,2.0,91.0
15547,50,2.0,40.0
15548,50,2.0,60.0
15549,49,1.0,60.0
15550,49,2.0,30.0
15551,30,1.0,99.0
15552,51,1.0,30.0
15553,32,1.0,99.0
15554,54,2.0,30.0
15555,32,1.0,99.0
15556,42,1.0,60.0
15557,38,2.0,60.0
15558,33,1.0,30.0
15559,45,1.0,60.0
15560,34,1.0,60.0
15561,52,1.0,20.0
15562,37,2.0,20.0
15563,45,1.0,60.0
15564,54,1.0,40.0
15565,52,1.0,30.0
15566,42,2.0,60.0
15567,33,1.0,40.0
15568,30,2.0,30.0
15569,49,2.0,10.0
15570,47,1.0,91.0
15571,34,1.0,30.0
15572,34,1.0,20.0
15573,39,1.0,20.0
15574,46,1.0,30.0
15575,34,1.0,20.0
15576,37,1.0,40.0
15577,36,1.0,60.0
15578,51,1.0,99.0
15579,33,1.0,30.0
15580,40,1.0,60.0
15581,46,1.0,99.0
15582,52,2.0,91.0
15583,57,1.0,91.0
15584,47,1.0,90.0
15585,35,1.0,30.0
15586,46,2.0,30.0
15587,43,1.0,
15588,34,1.0,40.0
15589,46,1.0,30.0
15590,47,2.0,20.0
15591,37,1.0,99.0
15592,40,1.0,30.0
15593,40,1.0,60.0
15594,50,2.0,91.0
15595,39,1.0,30.0
15596,39,1.0,99.0
15597,41,2.0,30.0
15598,35,1.0,99.0
15599,45,1.0,40.0
15600,46,1.0,60.0
15601,32,1.0,60.0
15602,28,1.0,20.0
15603,27,2.0,40.0
15604,53,1.0,40.0
15605,47,1.0,30.0
15606,26,2.0,91.0
15607,37,1.0,30.0
15608,43,2.0,40.0
15609,41,2.0,60.0
15610,44,1.0,20.0
15611,54,2.0,30.0
15612,45,2.0,20.0
15613,51,2.0,30.0
15614,40,1.0,20.0
15615,28,2.0,20.0
15616,47,1.0,99.0
15617,52,2.0,40.0
15618,32,2.0,30.0
15619,39,1.0,30.0
15620,46,1.0,60.0
15621,52,1.0,20.0
15622,29,1.0,91.0
15623,38,2.0,60.0
15624,43,2.0,40.0
15625,45,1.0,99.0
15626,40,2.0,30.0
15627,35,1.0,20.0
15628,39,2.0,30.0
15629,35,1.0,40.0
15630,53,2.0,30.0
15631,43,2.0,20.0
15632,36,1.0,60.0
15633,43,1.0,90.0
15634,28,1.0,30.0
15635,45,1.0,20.0
15636,39,1.0,60.0
15637,43,1.0,20.0
15638,29,1.0,60.0
15639,49,1.0,60.0
15640,48,1.0,99.0
15641,36,1.0,30.0
15642,43,1.0,30.0
15643,48,1.0,10.0
15644,55,1.0,20.0
15645,47,1.0,60.0
15646,44,1.0,30.0
15647,34,1.0,20.0
15648,39,2.0,40.0
15649,50,2.0,60.0
15650,37,1.0,20.0
15651,49,1.0,30.0
15652,52,2.0,40.0
15653,42,1.0,20.0
15654,40,1.0,30.0
15655,33,1.0,99.0
15656,40,2.0,60.0
15657,32,2.0,60.0
15658,39,1.0,20.0
15659,32,1.0,30.0
15660,26,1.0,20.0
15661,52,1.0,30.0
15662,38,1.0,60.0
15663,30,1.0,99.0
15664,53,1.0,30.0
15665,45,1.0,30.0
15666,39,1.0,99.0
15667,32,1.0,30.0
15668,29,1.0,60.0
15669,49,1.0,20.0
15670,42,1.0,40.0
15671,47,1.0,60.0
15672,35,2.0,20.0
15673,53,1.0,60.0
15674,37,1.0,40.0
15675,36,1.0,20.0
15676,44,2.0,91.0
15677,28,1.0,90.0
15678,38,1.0,30.0
15679,51,1.0,20.0
15680,32,1.0,30.0
15681,39,1.0,30.0
15682,33,1.0,20.0
15683,47,1.0,20.0
15684,54,1.0,40.0
15685,35,2.0,99.0
15686,34,1.0,20.0
15687,41,1.0,20.0
15688,48,1.0,10.0
15689,33,2.0,30.0
15690,36,1.0,20.0
15691,50,2.0,20.0
15692,30,1.0,40.0
15693,42,1.0,20.0
15694,31,1.0,40.0
15695,55,1.0,99.0
15696,37,1.0,30.0
15697,36,2.0,40.0
15698,54,1.0,91.0
15699,47,1.0,60.0
15700,41,1.0,60.0
15701,41,1.0,30.0
15702,45,1.0,91.0
15703,43,2.0,30.0
15704,53,1.0,30.0
15705,57,2.0,60.0
15706,36,1.0,20.0
15707,51,1.0,40.0
15708,59,1.0,20.0
15709,50,1.0,60.0
15710,46,1.0,40.0
15711,30,1.0,60.0
15712,34,2.0,20.0
15713,40,1.0,20.0
15714,33,2.0,40.0
15715,25,1.0,30.0
15716,40,2.0,99.0
15717,49,1.0,90.0
15718,49,1.0,99.0
15719,48,1.0,30.0
15720,39,1.0,30.0
15721,25,1.0,20.0
15722,35,2.0,30.0
15723,44,1.0,91.0
15724,43,1.0,91.0
15725,34,1.0,30.0
15726,28,1.0,99.0
15727,49,1.0,20.0
15728,41,1.0,30.0
15729,29,2.0,99.0
15730,37,1.0,20.0
15731,36,1.0,30.0
15732,52,1.0,40.0
15733,41,2.0,30.0
15734,40,1.0,40.0
15735,35,1.0,99.0
15736,44,1.0,20.0
15737,31,1.0,40.0
15738,43,2.0,30.0
15739,34,1.0,20.0
15740,50,2.0,91.0
15741,52,2.0,30.0
15742,49,1.0,30.0
15743,41,2.0,60.0
15744,34,1.0,99.0
15745,54,2.0,91.0
15746,56,1.0,99.0
15747,29,2.0,40.0
15748,36,2.0,60.0
15749,42,1.0,99.0
15750,37,1.0,30.0
15751,44,2.0,30.0
15752,52,1.0,30.0
15753,28,1.0,20.0
15754,53,1.0,30.0
15755,41,1.0,91.0
15756,45,1.0,30.0
15757,40,1.0,30.0
15758,42,1.0,60.0
15759,29,2.0,20.0
15760,31,1.0,30.0
15761,27,2.0,60.0
15762,31,2.0,20.0
15763,44,1.0,40.0
15764,43,1.0,30.0
15765,35,1.0,20.0
15766,36,1.0,30.0
15767,38,1.0,40.0
15768,47,2.0,40.0
15769,46,2.0,91.0
15770,45,2.0,40.0
15771,40,1.0,60.0
15772,48,2.0,60.0
15773,44,1.0,99.0
15774,38,1.0,99.0
15775,39,1.0,30.0
15776,38,2.0,40.0
15777,41,2.0,20.0
15778,36,2.0,60.0
15779,49,1.0,30.0
15780,52,1.0,60.0
15781,37,1.0,20.0
15782,43,1.0,60.0
15783,29,2.0,60.0
15784,34,2.0,40.0
15785,44,1.0,20.0
15786,51,1.0,60.0
15787,44,1.0,60.0
15788,33,1.0,91.0
15789,34,2.0,40.0
15790,36,1.0,60.0
15791,41,1.0,20.0
15792,53,1.0,60.0
15793,55,1.0,20.0
15794,51,2.0,91.0
15795,56,1.0,60.0
15796,47,2.0,99.0
15797,23,1.0,20.0
15798,43,1.0,91.0
15799,47,1.0,60.0
15800,40,1.0,20.0
15801,39,2.0,30.0
15802,39,1.0,20.0
15803,40,1.0,91.0
15804,32,1.0,30.0
15805,30,1.0,60.0
15806,36,1.0,60.0
15807,39,2.0,91.0
15808,48,1.0,60.0
15809,34,1.0,20.0
15810,37,2.0,20.0
15811,40,2.0,30.0
15812,36,2.0,60.0
15813,48,2.0,60.0
15814,32,1.0,30.0
15815,58,1.0,91.0
15816,59,1.0,20.0
15817,46,1.0,40.0
15818,29,1.0,99.0
15819,40,2.0,30.0
15820,40,1.0,99.0
15821,44,1.0,91.0
15822,30,2.0,30.0
15823,38,2.0,20.0
15824,33,2.0,90.0
15825,50,1.0,20.0
15826,34,2.0,60.0
15827,49,2.0,60.0
15828,43,1.0,60.0
15829,48,1.0,30.0
15830,49,1.0,60.0
15831,50,1.0,20.0
15832,57,1.0,60.0
15833,49,1.0,30.0
15834,44,1.0,30.0
15835,35,1.0,40.0
15836,32,1.0,30.0
15837,46,2.0,30.0
15838,36,1.0,30.0
15839,49,1.0,40.0
15840,44,1.0,99.0
15841,41,1.0,91.0
15842,31,2.0,60.0
15843,39,2.0,30.0
15844,36,1.0,99.0
15845,41,1.0,40.0
15846,50,1.0,30.0
15847,41,2.0,40.0
15848,41,1.0,20.0
15849,48,2.0,99.0
15850,49,1.0,20.0
15851,52,1.0,40.0
15852,34,2.0,20.0
15853,47,1.0,60.0
15854,41,1.0,30.0
15855,26,1.0,60.0
15856,38,1.0,40.0
15857,47,1.0,91.0
15858,36,2.0,30.0
15859,54,1.0,40.0
15860,31,2.0,30.0
15861,52,1.0,30.0
15862,30,1.0,20.0
15863,53,1.0,30.0
15864,49,1.0,30.0
15865,51,1.0,60.0
15866,46,1.0,90.0
15867,40,1.0,20.0
15868,54,1.0,
15869,43,2.0,20.0
15870,44,2.0,40.0
15871,50,1.0,60.0
15872,44,2.0,60.0
15873,43,2.0,60.0
15874,48,1.0,99.0
15875,46,1.0,60.0
15876,47,1.0,60.0
15877,36,1.0,20.0
15878,30,2.0,90.0
15879,29,2.0,30.0
15880,45,2.0,20.0
15881,45,1.0,40.0
15882,58,1.0,30.0
15883,51,1.0,60.0
15884,40,1.0,60.0
15885,38,2.0,20.0
15886,47,1.0,30.0
15887,40,1.0,60.0
15888,37,2.0,30.0
15889,35,2.0,30.0
15890,48,2.0,
15891,50,2.0,99.0
15892,35,1.0,20.0
15893,55,1.0,91.0
15894,50,1.0,20.0
15895,46,2.0,99.0
15896,34,1.0,30.0
15897,44,1.0,30.0
15898,33,1.0,20.0
15899,41,2.0,30.0
15900,47,1.0,40.0
15901,49,1.0,60.0
15902,44,1.0,30.0
15903,47,1.0,30.0
15904,35,1.0,60.0
15905,54,1.0,60.0
15906,35,2.0,30.0
15907,38,1.0,30.0
15908,42,1.0,30.0
15909,41,1.0,99.0
15910,36,1.0,60.0
15911,32,1.0,20.0
15912,30,1.0,30.0
15913,45,1.0,91.0
15914,47,2.0,60.0
15915,35,2.0,20.0
15916,49,1.0,91.0
15917,52,2.0,40.0
15918,30,1.0,20.0
15919,49,1.0,30.0
15920,40,1.0,60.0
15921,45,1.0,30.0
15922,50,2.0,99.0
15923,32,1.0,20.0
15924,42,1.0,99.0
15925,47,1.0,91.0
15926,46,1.0,30.0
15927,43,1.0,20.0
15928,38,1.0,90.0
15929,33,1.0,60.0
15930,39,1.0,60.0
15931,57,1.0,60.0
15932,27,1.0,30.0
15933,47,1.0,30.0
15934,40,1.0,20.0
15935,38,2.0,40.0
15936,46,1.0,30.0
15937,39,2.0,60.0
15938,34,1.0,60.0
15939,58,1.0,91.0
15940,33,1.0,30.0
15941,37,1.0,60.0
15942,36,1.0,91.0
15943,32,1.0,20.0
15944,33,1.0,40.0
15945,46,2.0,30.0
15946,38,1.0,30.0
15947,38,1.0,99.0
15948,34,1.0,60.0
15949,52,1.0,30.0
15950,36,1.0,20.0
15951,47,1.0,60.0
15952,35,2.0,30.0
15953,34,1.0,60.0
15954,40,1.0,20.0
15955,51,2.0,60.0
15956,33,1.0,40.0
15957,38,2.0,20.0
15958,45,1.0,91.0
15959,56,1.0,99.0
15960,35,1.0,91.0
15961,46,1.0,60.0
15962,45,1.0,40.0
15963,62,1.0,30.0
15964,50,1.0,40.0
15965,41,1.0,20.0
15966,32,1.0,30.0
15967,36,1.0,99.0
15968,37,1.0,20.0
15969,56,1.0,99.0
15970,38,1.0,20.0
15971,37,1.0,60.0
15972,39,2.0,30.0
15973,35,2.0,99.0
15974,43,2.0,30.0
15975,42,1.0,30.0
15976,39,1.0,40.0
15977,54,1.0,20.0
15978,43,1.0,99.0
15979,53,1.0,60.0
15980,38,1.0,30.0
15981,41,1.0,91.0
15982,44,1.0,91.0
15983,46,2.0,20.0
15984,40,2.0,60.0
15985,44,1.0,40.0
15986,33,1.0,91.0
15987,35,1.0,60.0
15988,44,1.0,20.0
15989,40,2.0,30.0
15990,49,1.0,99.0
15991,38,1.0,20.0
15992,52,2.0,30.0
15993,24,1.0,20.0
15994,38,1.0,99.0
15995,34,1.0,30.0
15996,46,2.0,30.0
15997,39,1.0,40.0
15998,46,1.0,99.0
15999,41,1.0,91.0
16000,49,1.0,20.0
16001,46,2.0,40.0
16002,44,1.0,40.0
16003,42,2.0,91.0
16004,52,1.0,20.0
16005,44,1.0,60.0
16006,40,1.0,91.0
16007,46,1.0,40.0
16008,32,2.0,91.0
16009,42,1.0,60.0
16010,41,1.0,30.0
16011,40,1.0,20.0
16012,48,1.0,60.0
16013,45,1.0,20.0
16014,32,1.0,30.0
16015,30,1.0,20.0
16016,35,1.0,20.0
16017,37,1.0,30.0
16018,38,1.0,40.0
16019,35,1.0,30.0
16020,40,1.0,30.0
16021,39,1.0,90.0
16022,45,1.0,30.0
16023,49,1.0,20.0
16024,38,1.0,20.0
16025,54,1.0,30.0
16026,47,1.0,40.0
16027,50,2.0,30.0
16028,40,2.0,30.0
16029,32,1.0,91.0
16030,33,2.0,30.0
16031,56,2.0,60.0
16032,44,1.0,30.0
16033,54,2.0,20.0
16034,45,2.0,60.0
16035,46,2.0,60.0
16036,41,1.0,60.0
16037,35,1.0,30.0
16038,36,1.0,99.0
16039,40,2.0,20.0
16040,51,2.0,91.0
16041,43,2.0,20.0
16042,54,1.0,99.0
16043,48,1.0,30.0
16044,34,1.0,30.0
16045,36,2.0,60.0
16046,55,2.0,20.0
16047,36,1.0,20.0
16048,40,1.0,99.0
16049,39,1.0,60.0
16050,54,1.0,99.0
16051,29,2.0,30.0
16052,32,1.0,60.0
16053,50,2.0,91.0
16054,40,1.0,30.0
16055,48,1.0,40.0
16056,34,2.0,60.0
16057,38,2.0,20.0
16058,51,1.0,30.0
16059,34,1.0,60.0
16060,41,2.0,30.0
16061,29,1.0,30.0
16062,44,1.0,30.0
16063,28,1.0,30.0
16064,38,1.0,30.0
16065,39,1.0,30.0
16066,45,1.0,20.0
16067,33,1.0,60.0
16068,49,1.0,60.0
16069,52,1.0,60.0
16070,34,2.0,30.0
16071,43,2.0,99.0
16072,38,2.0,60.0
16073,29,2.0,30.0
16074,40,2.0,20.0
16075,50,1.0,60.0
16076,51,2.0,30.0
16077,55,1.0,20.0
16078,33,1.0,20.0
16079,41,1.0,60.0
16080,49,1.0,60.0
16081,43,1.0,30.0
16082,43,1.0,91.0
16083,32,1.0,91.0
16084,45,1.0,30.0
16085,55,1.0,60.0
16086,51,1.0,40.0
16087,48,1.0,91.0
16088,37,1.0,30.0
16089,42,1.0,91.0
16090,32,1.0,99.0
16091,48,1.0,60.0
16092,37,1.0,40.0
16093,35,1.0,20.0
16094,40,1.0,60.0
16095,46,1.0,20.0
16096,53,1.0,20.0
16097,53,1.0,60.0
16098,41,2.0,30.0
16099,36,2.0,60.0
16100,54,1.0,91.0
16101,31,1.0,40.0
16102,32,1.0,60.0
16103,51,1.0,20.0
16104,44,1.0,60.0
16105,53,1.0,60.0
16106,47,1.0,91.0
16107,54,1.0,30.0
16108,41,1.0,30.0
16109,50,1.0,99.0
16110,46,1.0,99.0
16111,40,1.0,20.0
16112,48,1.0,30.0
